encounter_id,pokemon_id,location_area_id,version,generation
18253,138,942,ultra-sun,generation-vii
18254,138,942,ultra-moon,generation-vii
18255,140,942,ultra-sun,generation-vii
18256,140,942,ultra-moon,generation-vii
18257,345,942,ultra-sun,generation-vii
18258,345,942,ultra-moon,generation-vii
18259,347,942,ultra-sun,generation-vii
18260,347,942,ultra-moon,generation-vii
18261,408,942,sun,generation-vii
18262,408,942,moon,generation-vii
18263,408,942,ultra-sun,generation-vii
18264,408,942,ultra-moon,generation-vii
18265,410,942,sun,generation-vii
18266,410,942,moon,generation-vii
18267,410,942,ultra-sun,generation-vii
18268,410,942,ultra-moon,generation-vii
18269,564,942,sun,generation-vii
18270,564,942,moon,generation-vii
18271,564,942,ultra-sun,generation-vii
18272,564,942,ultra-moon,generation-vii
18273,566,942,sun,generation-vii
18274,566,942,moon,generation-vii
18275,566,942,ultra-sun,generation-vii
18276,566,942,ultra-moon,generation-vii
18277,696,942,ultra-sun,generation-vii
18278,696,942,ultra-moon,generation-vii
18279,698,942,ultra-sun,generation-vii
18280,698,942,ultra-moon,generation-vii
18281,129,943,sun,generation-vii
18282,129,943,moon,generation-vii
18283,129,943,ultra-sun,generation-vii
18284,129,943,ultra-moon,generation-vii
18285,130,943,sun,generation-vii
18286,130,943,moon,generation-vii
18287,130,943,ultra-sun,generation-vii
18288,130,943,ultra-moon,generation-vii
18289,132,943,ultra-sun,generation-vii
18290,132,943,ultra-moon,generation-vii
18291,222,943,sun,generation-vii
18292,222,943,moon,generation-vii
18293,222,943,ultra-sun,generation-vii
18294,222,943,ultra-moon,generation-vii
18295,370,943,sun,generation-vii
18296,370,943,moon,generation-vii
18297,370,943,ultra-sun,generation-vii
18298,370,943,ultra-moon,generation-vii
18299,746,943,sun,generation-vii
18300,746,943,moon,generation-vii
18301,746,943,ultra-sun,generation-vii
18302,746,943,ultra-moon,generation-vii
18303,747,943,sun,generation-vii
18304,747,943,moon,generation-vii
18305,747,943,ultra-sun,generation-vii
18306,747,943,ultra-moon,generation-vii
18307,132,944,ultra-sun,generation-vii
18308,132,944,ultra-moon,generation-vii
18309,18,945,ultra-sun,generation-vii
18310,18,945,ultra-moon,generation-vii
18311,22,945,sun,generation-vii
18312,22,945,moon,generation-vii
18313,22,945,ultra-sun,generation-vii
18314,22,945,ultra-moon,generation-vii
18315,166,945,sun,generation-vii
18316,166,945,moon,generation-vii
18317,166,945,ultra-sun,generation-vii
18318,166,945,ultra-moon,generation-vii
18319,168,945,sun,generation-vii
18320,168,945,moon,generation-vii
18321,168,945,ultra-sun,generation-vii
18322,168,945,ultra-moon,generation-vii
18323,204,945,ultra-sun,generation-vii
18324,204,945,ultra-moon,generation-vii
18325,227,945,sun,generation-vii
18326,227,945,moon,generation-vii
18327,227,945,ultra-sun,generation-vii
18328,227,945,ultra-moon,generation-vii
18329,397,945,sun,generation-vii
18330,397,945,moon,generation-vii
18331,674,945,sun,generation-vii
18332,674,945,moon,generation-vii
18333,674,945,ultra-sun,generation-vii
18334,674,945,ultra-moon,generation-vii
18335,675,945,sun,generation-vii
18336,675,945,moon,generation-vii
18337,675,945,ultra-sun,generation-vii
18338,675,945,ultra-moon,generation-vii
18339,735,945,sun,generation-vii
18340,735,945,moon,generation-vii
18341,735,945,ultra-sun,generation-vii
18342,735,945,ultra-moon,generation-vii
18343,739,945,sun,generation-vii
18344,739,945,moon,generation-vii
18345,739,945,ultra-sun,generation-vii
18346,739,945,ultra-moon,generation-vii
18347,10092,945,sun,generation-vii
18348,10092,945,moon,generation-vii
18349,10092,945,ultra-sun,generation-vii
18350,10092,945,ultra-moon,generation-vii
18351,46,946,sun,generation-vii
18352,46,946,moon,generation-vii
18353,47,946,ultra-sun,generation-vii
18354,47,946,ultra-moon,generation-vii
18355,166,946,sun,generation-vii
18356,166,946,moon,generation-vii
18357,166,946,ultra-sun,generation-vii
18358,166,946,ultra-moon,generation-vii
18359,168,946,sun,generation-vii
18360,168,946,moon,generation-vii
18361,168,946,ultra-sun,generation-vii
18362,168,946,ultra-moon,generation-vii
18363,288,946,sun,generation-vii
18364,288,946,moon,generation-vii
18365,391,946,ultra-sun,generation-vii
18366,391,946,ultra-moon,generation-vii
18367,674,946,sun,generation-vii
18368,674,946,moon,generation-vii
18369,674,946,ultra-sun,generation-vii
18370,674,946,ultra-moon,generation-vii
18371,675,946,sun,generation-vii
18372,675,946,moon,generation-vii
18373,675,946,ultra-sun,generation-vii
18374,675,946,ultra-moon,generation-vii
18375,732,946,sun,generation-vii
18376,732,946,moon,generation-vii
18377,732,946,ultra-sun,generation-vii
18378,732,946,ultra-moon,generation-vii
18379,733,946,ultra-sun,generation-vii
18380,733,946,ultra-moon,generation-vii
18381,735,946,sun,generation-vii
18382,735,946,moon,generation-vii
18383,755,946,sun,generation-vii
18384,755,946,moon,generation-vii
18385,756,946,ultra-sun,generation-vii
18386,756,946,ultra-moon,generation-vii
18387,775,946,sun,generation-vii
18388,775,946,moon,generation-vii
18389,775,946,ultra-sun,generation-vii
18390,775,946,ultra-moon,generation-vii
18391,10092,946,sun,generation-vii
18392,10092,946,moon,generation-vii
18393,113,947,sun,generation-vii
18394,113,947,moon,generation-vii
18395,125,947,sun,generation-vii
18396,125,947,moon,generation-vii
18397,229,947,ultra-sun,generation-vii
18398,239,947,sun,generation-vii
18399,239,947,moon,generation-vii
18400,310,947,ultra-moon,generation-vii
18401,324,947,sun,generation-vii
18402,324,947,moon,generation-vii
18403,324,947,ultra-sun,generation-vii
18404,324,947,ultra-moon,generation-vii
18405,739,947,sun,generation-vii
18406,739,947,moon,generation-vii
18407,749,947,sun,generation-vii
18408,749,947,moon,generation-vii
18409,749,947,ultra-sun,generation-vii
18410,749,947,ultra-moon,generation-vii
18411,750,947,ultra-sun,generation-vii
18412,750,947,ultra-moon,generation-vii
18413,10109,947,sun,generation-vii
18414,10109,947,moon,generation-vii
18415,10110,947,ultra-sun,generation-vii
18416,10110,947,ultra-moon,generation-vii
18417,129,948,sun,generation-vii
18418,129,948,moon,generation-vii
18419,129,948,ultra-sun,generation-vii
18420,129,948,ultra-moon,generation-vii
18421,130,948,sun,generation-vii
18422,130,948,moon,generation-vii
18423,130,948,ultra-sun,generation-vii
18424,130,948,ultra-moon,generation-vii
18425,746,948,sun,generation-vii
18426,746,948,moon,generation-vii
18427,746,948,ultra-sun,generation-vii
18428,746,948,ultra-moon,generation-vii
18429,779,948,sun,generation-vii
18430,779,948,moon,generation-vii
18431,779,948,ultra-sun,generation-vii
18432,779,948,ultra-moon,generation-vii
18433,72,949,sun,generation-vii
18434,72,949,moon,generation-vii
18435,73,949,ultra-sun,generation-vii
18436,73,949,ultra-moon,generation-vii
18437,129,949,sun,generation-vii
18438,129,949,moon,generation-vii
18439,129,949,ultra-sun,generation-vii
18440,129,949,ultra-moon,generation-vii
18441,130,949,sun,generation-vii
18442,130,949,moon,generation-vii
18443,130,949,ultra-sun,generation-vii
18444,130,949,ultra-moon,generation-vii
18445,279,949,sun,generation-vii
18446,279,949,moon,generation-vii
18447,279,949,ultra-sun,generation-vii
18448,279,949,ultra-moon,generation-vii
18449,359,949,sun,generation-vii
18450,359,949,moon,generation-vii
18451,359,949,ultra-sun,generation-vii
18452,359,949,ultra-moon,generation-vii
18453,361,949,sun,generation-vii
18454,361,949,moon,generation-vii
18455,361,949,ultra-sun,generation-vii
18456,361,949,ultra-moon,generation-vii
18457,456,949,sun,generation-vii
18458,456,949,moon,generation-vii
18459,456,949,ultra-sun,generation-vii
18460,456,949,ultra-moon,generation-vii
18461,592,949,ultra-sun,generation-vii
18462,592,949,ultra-moon,generation-vii
18463,735,949,sun,generation-vii
18464,735,949,moon,generation-vii
18465,735,949,ultra-sun,generation-vii
18466,735,949,ultra-moon,generation-vii
18467,746,949,sun,generation-vii
18468,746,949,moon,generation-vii
18469,746,949,ultra-sun,generation-vii
18470,746,949,ultra-moon,generation-vii
18471,779,949,sun,generation-vii
18472,779,949,moon,generation-vii
18473,779,949,ultra-sun,generation-vii
18474,779,949,ultra-moon,generation-vii
18475,10092,949,sun,generation-vii
18476,10092,949,moon,generation-vii
18477,10092,949,ultra-sun,generation-vii
18478,10092,949,ultra-moon,generation-vii
18479,10101,949,moon,generation-vii
18480,10101,949,ultra-moon,generation-vii
18481,10103,949,sun,generation-vii
18482,10103,949,ultra-sun,generation-vii
18483,72,950,sun,generation-vii
18484,72,950,moon,generation-vii
18485,73,950,ultra-sun,generation-vii
18486,73,950,ultra-moon,generation-vii
18487,79,950,sun,generation-vii
18488,79,950,moon,generation-vii
18489,79,950,ultra-sun,generation-vii
18490,79,950,ultra-moon,generation-vii
18491,129,950,sun,generation-vii
18492,129,950,moon,generation-vii
18493,129,950,ultra-sun,generation-vii
18494,129,950,ultra-moon,generation-vii
18495,130,950,sun,generation-vii
18496,130,950,moon,generation-vii
18497,130,950,ultra-sun,generation-vii
18498,130,950,ultra-moon,generation-vii
18499,279,950,sun,generation-vii
18500,279,950,moon,generation-vii
18501,279,950,ultra-sun,generation-vii
18502,279,950,ultra-moon,generation-vii
18503,366,950,ultra-sun,generation-vii
18504,366,950,ultra-moon,generation-vii
18505,367,950,ultra-sun,generation-vii
18506,367,950,ultra-moon,generation-vii
18507,368,950,ultra-sun,generation-vii
18508,368,950,ultra-moon,generation-vii
18509,456,950,sun,generation-vii
18510,456,950,moon,generation-vii
18511,456,950,ultra-sun,generation-vii
18512,456,950,ultra-moon,generation-vii
18513,457,950,ultra-sun,generation-vii
18514,457,950,ultra-moon,generation-vii
18515,735,950,sun,generation-vii
18516,735,950,moon,generation-vii
18517,735,950,ultra-sun,generation-vii
18518,735,950,ultra-moon,generation-vii
18519,739,950,sun,generation-vii
18520,739,950,moon,generation-vii
18521,746,950,sun,generation-vii
18522,746,950,moon,generation-vii
18523,746,950,ultra-sun,generation-vii
18524,746,950,ultra-moon,generation-vii
18525,769,950,ultra-moon,generation-vii
18526,779,950,sun,generation-vii
18527,779,950,moon,generation-vii
18528,779,950,ultra-sun,generation-vii
18529,779,950,ultra-moon,generation-vii
18530,10092,950,sun,generation-vii
18531,10092,950,moon,generation-vii
18532,10092,950,ultra-sun,generation-vii
18533,10092,950,ultra-moon,generation-vii
18534,137,951,sun,generation-vii
18535,137,951,moon,generation-vii
18536,137,951,ultra-sun,generation-vii
18537,137,951,ultra-moon,generation-vii
18538,79,952,sun,generation-vii
18539,79,952,moon,generation-vii
18540,279,952,sun,generation-vii
18541,279,952,moon,generation-vii
18542,394,952,ultra-sun,generation-vii
18543,394,952,ultra-moon,generation-vii
18544,578,952,sun,generation-vii
18545,578,952,moon,generation-vii
18546,718,952,sun,generation-vii
18547,718,952,moon,generation-vii
18548,735,952,sun,generation-vii
18549,735,952,moon,generation-vii
18550,739,952,sun,generation-vii
18551,739,952,moon,generation-vii
18552,739,952,ultra-sun,generation-vii
18553,739,952,ultra-moon,generation-vii
18554,10092,952,sun,generation-vii
18555,10092,952,moon,generation-vii
18556,10181,952,sun,generation-vii
18557,10181,952,moon,generation-vii
18558,10181,952,ultra-sun,generation-vii
18559,10181,952,ultra-moon,generation-vii
18560,79,953,ultra-sun,generation-vii
18561,79,953,ultra-moon,generation-vii
18562,279,953,ultra-sun,generation-vii
18563,279,953,ultra-moon,generation-vii
18564,735,953,ultra-sun,generation-vii
18565,735,953,ultra-moon,generation-vii
18566,10092,953,ultra-sun,generation-vii
18567,10092,953,ultra-moon,generation-vii
18568,79,954,ultra-sun,generation-vii
18569,79,954,ultra-moon,generation-vii
18570,279,954,ultra-sun,generation-vii
18571,279,954,ultra-moon,generation-vii
18572,559,954,ultra-sun,generation-vii
18573,559,954,ultra-moon,generation-vii
18574,735,954,ultra-sun,generation-vii
18575,735,954,ultra-moon,generation-vii
18576,10092,954,ultra-sun,generation-vii
18577,10092,954,ultra-moon,generation-vii
18578,22,955,sun,generation-vii
18579,22,955,moon,generation-vii
18580,22,955,ultra-sun,generation-vii
18581,22,955,ultra-moon,generation-vii
18582,227,955,sun,generation-vii
18583,227,955,moon,generation-vii
18584,227,955,ultra-sun,generation-vii
18585,227,955,ultra-moon,generation-vii
18586,351,955,sun,generation-vii
18587,351,955,moon,generation-vii
18588,351,955,ultra-sun,generation-vii
18589,351,955,ultra-moon,generation-vii
18590,559,955,ultra-sun,generation-vii
18591,559,955,ultra-moon,generation-vii
18592,624,955,ultra-sun,generation-vii
18593,624,955,ultra-moon,generation-vii
18594,625,955,ultra-sun,generation-vii
18595,625,955,ultra-moon,generation-vii
18596,674,955,sun,generation-vii
18597,674,955,moon,generation-vii
18598,675,955,sun,generation-vii
18599,675,955,moon,generation-vii
18600,704,955,sun,generation-vii
18601,704,955,moon,generation-vii
18602,704,955,ultra-sun,generation-vii
18603,704,955,ultra-moon,generation-vii
18604,735,955,sun,generation-vii
18605,735,955,moon,generation-vii
18606,735,955,ultra-sun,generation-vii
18607,735,955,ultra-moon,generation-vii
18608,10092,955,sun,generation-vii
18609,10092,955,moon,generation-vii
18610,10092,955,ultra-sun,generation-vii
18611,10092,955,ultra-moon,generation-vii
18612,10110,955,sun,generation-vii
18613,10110,955,moon,generation-vii
18614,10110,955,ultra-sun,generation-vii
18615,10110,955,ultra-moon,generation-vii
18616,22,956,sun,generation-vii
18617,22,956,moon,generation-vii
18618,22,956,ultra-sun,generation-vii
18619,22,956,ultra-moon,generation-vii
18620,166,956,sun,generation-vii
18621,166,956,moon,generation-vii
18622,166,956,ultra-sun,generation-vii
18623,166,956,ultra-moon,generation-vii
18624,168,956,sun,generation-vii
18625,168,956,moon,generation-vii
18626,168,956,ultra-sun,generation-vii
18627,168,956,ultra-moon,generation-vii
18628,351,956,sun,generation-vii
18629,351,956,moon,generation-vii
18630,351,956,ultra-sun,generation-vii
18631,351,956,ultra-moon,generation-vii
18632,559,956,ultra-sun,generation-vii
18633,559,956,ultra-moon,generation-vii
18634,674,956,sun,generation-vii
18635,674,956,moon,generation-vii
18636,675,956,sun,generation-vii
18637,675,956,moon,generation-vii
18638,704,956,sun,generation-vii
18639,704,956,moon,generation-vii
18640,704,956,ultra-sun,generation-vii
18641,704,956,ultra-moon,generation-vii
18642,735,956,sun,generation-vii
18643,735,956,moon,generation-vii
18644,735,956,ultra-sun,generation-vii
18645,735,956,ultra-moon,generation-vii
18646,739,956,sun,generation-vii
18647,739,956,moon,generation-vii
18648,739,956,ultra-sun,generation-vii
18649,739,956,ultra-moon,generation-vii
18650,10092,956,sun,generation-vii
18651,10092,956,moon,generation-vii
18652,10092,956,ultra-sun,generation-vii
18653,10092,956,ultra-moon,generation-vii
18654,772,957,sun,generation-vii
18655,772,957,moon,generation-vii
18656,129,958,ultra-sun,generation-vii
18657,129,958,ultra-moon,generation-vii
18658,130,958,ultra-sun,generation-vii
18659,130,958,ultra-moon,generation-vii
18660,170,958,ultra-sun,generation-vii
18661,170,958,ultra-moon,generation-vii
18662,171,958,ultra-sun,generation-vii
18663,171,958,ultra-moon,generation-vii
18664,177,958,ultra-sun,generation-vii
18665,177,958,ultra-moon,generation-vii
18666,178,958,ultra-sun,generation-vii
18667,178,958,ultra-moon,generation-vii
18668,278,958,sun,generation-vii
18669,278,958,moon,generation-vii
18670,278,958,ultra-sun,generation-vii
18671,278,958,ultra-moon,generation-vii
18672,299,958,sun,generation-vii
18673,299,958,moon,generation-vii
18674,299,958,ultra-sun,generation-vii
18675,299,958,ultra-moon,generation-vii
18676,679,958,sun,generation-vii
18677,679,958,moon,generation-vii
18678,679,958,ultra-sun,generation-vii
18679,679,958,ultra-moon,generation-vii
18680,735,958,sun,generation-vii
18681,735,958,moon,generation-vii
18682,735,958,ultra-sun,generation-vii
18683,735,958,ultra-moon,generation-vii
18684,746,958,ultra-sun,generation-vii
18685,746,958,ultra-moon,generation-vii
18686,759,958,sun,generation-vii
18687,759,958,moon,generation-vii
18688,759,958,ultra-sun,generation-vii
18689,759,958,ultra-moon,generation-vii
18690,10092,958,sun,generation-vii
18691,10092,958,moon,generation-vii
18692,10092,958,ultra-sun,generation-vii
18693,10092,958,ultra-moon,generation-vii
18694,792,959,moon,generation-vii
18695,791,960,sun,generation-vii
18696,73,961,ultra-sun,generation-vii
18697,73,961,ultra-moon,generation-vii
18698,102,961,sun,generation-vii
18699,102,961,moon,generation-vii
18700,129,961,ultra-sun,generation-vii
18701,129,961,ultra-moon,generation-vii
18702,130,961,ultra-sun,generation-vii
18703,130,961,ultra-moon,generation-vii
18704,131,961,ultra-sun,generation-vii
18705,131,961,ultra-moon,generation-vii
18706,210,961,sun,generation-vii
18707,210,961,moon,generation-vii
18708,210,961,ultra-sun,generation-vii
18709,210,961,ultra-moon,generation-vii
18710,279,961,sun,generation-vii
18711,279,961,moon,generation-vii
18712,279,961,ultra-sun,generation-vii
18713,279,961,ultra-moon,generation-vii
18714,318,961,ultra-sun,generation-vii
18715,318,961,ultra-moon,generation-vii
18716,319,961,ultra-sun,generation-vii
18717,319,961,ultra-moon,generation-vii
18718,320,961,ultra-sun,generation-vii
18719,320,961,ultra-moon,generation-vii
18720,321,961,ultra-sun,generation-vii
18721,321,961,ultra-moon,generation-vii
18722,369,961,ultra-sun,generation-vii
18723,369,961,ultra-moon,generation-vii
18724,423,961,sun,generation-vii
18725,423,961,moon,generation-vii
18726,423,961,ultra-sun,generation-vii
18727,423,961,ultra-moon,generation-vii
18728,457,961,ultra-sun,generation-vii
18729,457,961,ultra-moon,generation-vii
18730,500,961,sun,generation-vii
18731,500,961,moon,generation-vii
18732,655,961,ultra-sun,generation-vii
18733,655,961,ultra-moon,generation-vii
18734,676,961,ultra-sun,generation-vii
18735,676,961,ultra-moon,generation-vii
18736,686,961,ultra-sun,generation-vii
18737,686,961,ultra-moon,generation-vii
18738,735,961,sun,generation-vii
18739,735,961,moon,generation-vii
18740,772,961,ultra-sun,generation-vii
18741,772,961,ultra-moon,generation-vii
18742,10092,961,sun,generation-vii
18743,10092,961,moon,generation-vii
18744,739,962,sun,generation-vii
18745,739,962,moon,generation-vii
18746,739,962,ultra-sun,generation-vii
18747,739,962,ultra-moon,generation-vii
18748,111,963,sun,generation-vii
18749,111,963,moon,generation-vii
18750,111,963,ultra-sun,generation-vii
18751,111,963,ultra-moon,generation-vii
18752,113,963,sun,generation-vii
18753,113,963,moon,generation-vii
18754,125,963,sun,generation-vii
18755,125,963,moon,generation-vii
18756,125,963,ultra-sun,generation-vii
18757,125,963,ultra-moon,generation-vii
18758,239,963,sun,generation-vii
18759,239,963,moon,generation-vii
18760,239,963,ultra-sun,generation-vii
18761,239,963,ultra-moon,generation-vii
18762,324,963,sun,generation-vii
18763,324,963,moon,generation-vii
18764,324,963,ultra-sun,generation-vii
18765,324,963,ultra-moon,generation-vii
18766,440,963,ultra-sun,generation-vii
18767,440,963,ultra-moon,generation-vii
18768,702,963,ultra-sun,generation-vii
18769,702,963,ultra-moon,generation-vii
18770,736,963,ultra-sun,generation-vii
18771,736,963,ultra-moon,generation-vii
18772,737,963,sun,generation-vii
18773,737,963,moon,generation-vii
18774,737,963,ultra-sun,generation-vii
18775,737,963,ultra-moon,generation-vii
18776,738,963,ultra-sun,generation-vii
18777,738,963,ultra-moon,generation-vii
18778,749,963,sun,generation-vii
18779,749,963,moon,generation-vii
18780,749,963,ultra-sun,generation-vii
18781,749,963,ultra-moon,generation-vii
18782,750,963,ultra-sun,generation-vii
18783,750,963,ultra-moon,generation-vii
18784,776,963,sun,generation-vii
18785,776,963,ultra-sun,generation-vii
18786,777,963,sun,generation-vii
18787,777,963,moon,generation-vii
18788,777,963,ultra-sun,generation-vii
18789,777,963,ultra-moon,generation-vii
18790,10109,963,sun,generation-vii
18791,10109,963,moon,generation-vii
18792,10110,963,ultra-sun,generation-vii
18793,10110,963,ultra-moon,generation-vii
18794,183,964,sun,generation-vii
18795,183,964,moon,generation-vii
18796,259,964,ultra-sun,generation-vii
18797,259,964,ultra-moon,generation-vii
18798,46,965,sun,generation-vii
18799,46,965,moon,generation-vii
18800,46,965,ultra-sun,generation-vii
18801,46,965,ultra-moon,generation-vii
18802,54,965,sun,generation-vii
18803,54,965,moon,generation-vii
18804,54,965,ultra-sun,generation-vii
18805,54,965,ultra-moon,generation-vii
18806,60,965,sun,generation-vii
18807,60,965,moon,generation-vii
18808,60,965,ultra-sun,generation-vii
18809,60,965,ultra-moon,generation-vii
18810,118,965,sun,generation-vii
18811,118,965,moon,generation-vii
18812,118,965,ultra-sun,generation-vii
18813,118,965,ultra-moon,generation-vii
18814,119,965,sun,generation-vii
18815,119,965,moon,generation-vii
18816,119,965,ultra-sun,generation-vii
18817,119,965,ultra-moon,generation-vii
18818,129,965,sun,generation-vii
18819,129,965,moon,generation-vii
18820,129,965,ultra-sun,generation-vii
18821,129,965,ultra-moon,generation-vii
18822,130,965,sun,generation-vii
18823,130,965,moon,generation-vii
18824,130,965,ultra-sun,generation-vii
18825,130,965,ultra-moon,generation-vii
18826,278,965,sun,generation-vii
18827,278,965,moon,generation-vii
18828,278,965,ultra-sun,generation-vii
18829,278,965,ultra-moon,generation-vii
18830,283,965,sun,generation-vii
18831,283,965,moon,generation-vii
18832,283,965,ultra-sun,generation-vii
18833,283,965,ultra-moon,generation-vii
18834,349,965,sun,generation-vii
18835,349,965,moon,generation-vii
18836,349,965,ultra-sun,generation-vii
18837,349,965,ultra-moon,generation-vii
18838,506,965,sun,generation-vii
18839,506,965,moon,generation-vii
18840,550,965,ultra-sun,generation-vii
18841,550,965,ultra-moon,generation-vii
18842,751,965,sun,generation-vii
18843,751,965,moon,generation-vii
18844,751,965,ultra-sun,generation-vii
18845,751,965,ultra-moon,generation-vii
18846,755,965,sun,generation-vii
18847,755,965,moon,generation-vii
18848,755,965,ultra-sun,generation-vii
18849,755,965,ultra-moon,generation-vii
18850,46,966,ultra-sun,generation-vii
18851,46,966,ultra-moon,generation-vii
18852,54,966,sun,generation-vii
18853,54,966,moon,generation-vii
18854,54,966,ultra-sun,generation-vii
18855,54,966,ultra-moon,generation-vii
18856,60,966,sun,generation-vii
18857,60,966,moon,generation-vii
18858,60,966,ultra-sun,generation-vii
18859,60,966,ultra-moon,generation-vii
18860,118,966,sun,generation-vii
18861,118,966,moon,generation-vii
18862,118,966,ultra-sun,generation-vii
18863,118,966,ultra-moon,generation-vii
18864,119,966,sun,generation-vii
18865,119,966,moon,generation-vii
18866,119,966,ultra-sun,generation-vii
18867,119,966,ultra-moon,generation-vii
18868,129,966,sun,generation-vii
18869,129,966,moon,generation-vii
18870,129,966,ultra-sun,generation-vii
18871,129,966,ultra-moon,generation-vii
18872,130,966,sun,generation-vii
18873,130,966,moon,generation-vii
18874,130,966,ultra-sun,generation-vii
18875,130,966,ultra-moon,generation-vii
18876,278,966,sun,generation-vii
18877,278,966,moon,generation-vii
18878,278,966,ultra-sun,generation-vii
18879,278,966,ultra-moon,generation-vii
18880,283,966,sun,generation-vii
18881,283,966,moon,generation-vii
18882,283,966,ultra-sun,generation-vii
18883,283,966,ultra-moon,generation-vii
18884,349,966,sun,generation-vii
18885,349,966,moon,generation-vii
18886,349,966,ultra-sun,generation-vii
18887,349,966,ultra-moon,generation-vii
18888,550,966,ultra-sun,generation-vii
18889,550,966,ultra-moon,generation-vii
18890,751,966,sun,generation-vii
18891,751,966,moon,generation-vii
18892,751,966,ultra-sun,generation-vii
18893,751,966,ultra-moon,generation-vii
18894,755,966,ultra-sun,generation-vii
18895,755,966,ultra-moon,generation-vii
18896,72,967,sun,generation-vii
18897,72,967,moon,generation-vii
18898,72,967,ultra-sun,generation-vii
18899,72,967,ultra-moon,generation-vii
18900,129,967,sun,generation-vii
18901,129,967,moon,generation-vii
18902,129,967,ultra-sun,generation-vii
18903,129,967,ultra-moon,generation-vii
18904,130,967,sun,generation-vii
18905,130,967,moon,generation-vii
18906,130,967,ultra-sun,generation-vii
18907,130,967,ultra-moon,generation-vii
18908,278,967,sun,generation-vii
18909,278,967,moon,generation-vii
18910,278,967,ultra-sun,generation-vii
18911,278,967,ultra-moon,generation-vii
18912,456,967,sun,generation-vii
18913,456,967,moon,generation-vii
18914,456,967,ultra-sun,generation-vii
18915,456,967,ultra-moon,generation-vii
18916,594,967,sun,generation-vii
18917,594,967,moon,generation-vii
18918,594,967,ultra-sun,generation-vii
18919,594,967,ultra-moon,generation-vii
18920,746,967,sun,generation-vii
18921,746,967,moon,generation-vii
18922,746,967,ultra-sun,generation-vii
18923,746,967,ultra-moon,generation-vii
18924,41,968,sun,generation-vii
18925,41,968,moon,generation-vii
18926,41,968,ultra-sun,generation-vii
18927,41,968,ultra-moon,generation-vii
18928,42,968,ultra-sun,generation-vii
18929,42,968,ultra-moon,generation-vii
18930,246,968,ultra-sun,generation-vii
18931,246,968,ultra-moon,generation-vii
18932,793,968,sun,generation-vii
18933,793,968,moon,generation-vii
18934,10105,968,sun,generation-vii
18935,10105,968,moon,generation-vii
18936,10105,968,ultra-sun,generation-vii
18937,10105,968,ultra-moon,generation-vii
18938,352,969,ultra-sun,generation-vii
18939,352,969,ultra-moon,generation-vii
18940,767,969,ultra-sun,generation-vii
18941,767,969,ultra-moon,generation-vii
18942,102,970,sun,generation-vii
18943,102,970,moon,generation-vii
18944,102,970,ultra-sun,generation-vii
18945,102,970,ultra-moon,generation-vii
18946,127,970,ultra-sun,generation-vii
18947,127,970,ultra-moon,generation-vii
18948,279,970,sun,generation-vii
18949,279,970,moon,generation-vii
18950,279,970,ultra-sun,generation-vii
18951,279,970,ultra-moon,generation-vii
18952,351,970,sun,generation-vii
18953,351,970,moon,generation-vii
18954,351,970,ultra-sun,generation-vii
18955,351,970,ultra-moon,generation-vii
18956,357,970,ultra-sun,generation-vii
18957,357,970,ultra-moon,generation-vii
18958,423,970,sun,generation-vii
18959,423,970,moon,generation-vii
18960,423,970,ultra-sun,generation-vii
18961,423,970,ultra-moon,generation-vii
18962,497,970,sun,generation-vii
18963,497,970,moon,generation-vii
18964,652,970,ultra-sun,generation-vii
18965,652,970,ultra-moon,generation-vii
18966,705,970,sun,generation-vii
18967,705,970,moon,generation-vii
18968,705,970,ultra-sun,generation-vii
18969,705,970,ultra-moon,generation-vii
18970,10114,970,sun,generation-vii
18971,10114,970,moon,generation-vii
18972,10114,970,ultra-sun,generation-vii
18973,10114,970,ultra-moon,generation-vii
18974,328,971,sun,generation-vii
18975,328,971,moon,generation-vii
18976,328,971,ultra-sun,generation-vii
18977,328,971,ultra-moon,generation-vii
18978,343,971,ultra-moon,generation-vii
18979,351,971,sun,generation-vii
18980,351,971,moon,generation-vii
18981,351,971,ultra-sun,generation-vii
18982,351,971,ultra-moon,generation-vii
18983,444,971,sun,generation-vii
18984,444,971,moon,generation-vii
18985,444,971,ultra-sun,generation-vii
18986,444,971,ultra-moon,generation-vii
18987,551,971,sun,generation-vii
18988,551,971,moon,generation-vii
18989,552,971,ultra-sun,generation-vii
18990,552,971,ultra-moon,generation-vii
18991,622,971,ultra-sun,generation-vii
18992,797,971,moon,generation-vii
18993,10106,971,sun,generation-vii
18994,10106,971,moon,generation-vii
18995,10106,971,ultra-sun,generation-vii
18996,10106,971,ultra-moon,generation-vii
18997,72,972,sun,generation-vii
18998,72,972,moon,generation-vii
18999,72,972,ultra-sun,generation-vii
19000,72,972,ultra-moon,generation-vii
19001,120,972,sun,generation-vii
19002,120,972,moon,generation-vii
19003,120,972,ultra-sun,generation-vii
19004,120,972,ultra-moon,generation-vii
19005,121,972,ultra-sun,generation-vii
19006,121,972,ultra-moon,generation-vii
19007,278,972,sun,generation-vii
19008,278,972,moon,generation-vii
19009,278,972,ultra-sun,generation-vii
19010,278,972,ultra-moon,generation-vii
19011,456,972,sun,generation-vii
19012,456,972,moon,generation-vii
19013,456,972,ultra-sun,generation-vii
19014,456,972,ultra-moon,generation-vii
19015,769,972,sun,generation-vii
