location_area_id,location_area_name,location_name,region,region_map_url,location_type
631,reflection-cave-unknown-area-307,reflection-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
632,reflection-cave-unknown-area-308,reflection-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
633,frost-cavern-unknown-area-313,frost-cavern,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
634,frost-cavern-unknown-area-314,frost-cavern,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
635,frost-cavern-unknown-area-315,frost-cavern,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
636,frost-cavern-unknown-area-316,frost-cavern,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
637,frost-cavern-unknown-area-317,frost-cavern,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
638,pokemon-village-area,pokemon-village,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
639,kalos-victory-road-unknown-area-322,kalos-victory-road,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
640,kalos-victory-road-unknown-area-324,kalos-victory-road,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
641,kalos-victory-road-unknown-area-326,kalos-victory-road,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
642,kalos-victory-road-unknown-area-327,kalos-victory-road,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
643,kalos-victory-road-unknown-area-328,kalos-victory-road,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
644,connecting-cave-area,connecting-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
645,terminus-cave-1f,terminus-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
646,terminus-cave-b1f-left,terminus-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
647,terminus-cave-b1f-right,terminus-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
648,terminus-cave-b2f,terminus-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
649,terminus-cave-zygardes-chamber,terminus-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
650,lost-hotel-area,lost-hotel,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
651,azure-bay-area,azure-bay,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
652,kanto-route-4-pokemon-center,kanto-route-4,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
653,saffron-city-fighting-dojo,saffron-city,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
654,celadon-city-celadon-mansion,celadon-city,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
655,saffron-city-silph-co-7f,saffron-city,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
656,goldenrod-city-north-gate,goldenrod-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
657,goldenrod-city-bills-house,goldenrod-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
658,cianwood-city-manias-house,cianwood-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
659,hoenn-route-119-weather-institute,hoenn-route-119,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
660,mossdeep-city-stevens-house,mossdeep-city,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
661,littleroot-town-area,littleroot-town,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
662,hearthome-city-area,hearthome-city,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
663,veilstone-city-area,veilstone-city,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
664,cianwood-city-kirks-house,cianwood-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
665,nuvema-town-area,nuvema-town,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
666,castelia-city-game-freak-hq-1f,castelia-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
667,unova-route-6-weather-institute,unova-route-6,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
668,floccesy-town-area,floccesy-town,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
669,aquacorde-town-area,aquacorde-town,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
670,lumiose-city-area,lumiose-city,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
671,tower-of-mastery-area,tower-of-mastery,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,special
672,slateport-city-contest-hall,slateport-city,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
673,verdanturf-town-contest-hall,verdanturf-town,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
674,fallarbor-town-contest-hall,fallarbor-town,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
675,lilycove-city-contest-hall,lilycove-city,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
676,southern-island-area,southern-island,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
677,battle-resort-area,battle-resort,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,special
678,lavaridge-town-area,lavaridge-town,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
679,eterna-city-west-gate,eterna-city,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
680,hearthome-city-west-gate,hearthome-city,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
681,violet-city-poke-mart,violet-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
682,violet-city-pokemon-center,violet-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
683,nacrene-city-west-gate,nacrene-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
684,bell-tower-roof,bell-tower,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,special
685,roaming-kanto-area,roaming-kanto,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
686,roaming-johto-area,roaming-johto,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
687,roaming-hoenn-area,roaming-hoenn,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
688,roaming-sinnoh-area,roaming-sinnoh,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
689,azalea-town-area,azalea-town,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
690,mahogany-town-area,mahogany-town,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
691,cave-of-origin-b4f,cave-of-origin,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
692,terra-cave-area,terra-cave,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
693,marine-cave-area,marine-cave,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
694,sky-pillar-apex,sky-pillar,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
695,bell-tower-1f,bell-tower,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,special
696,birth-island-area,birth-island,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
697,navel-rock-area,navel-rock,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
698,faraway-island-area,faraway-island,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
699,hoenn-battle-frontier-area,hoenn-battle-frontier,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,special
700,desert-ruins-area,desert-ruins,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
701,island-cave-area,island-cave,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
702,ancient-tomb-area,ancient-tomb,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
703,johto-safari-zone-zone-peak,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
704,johto-safari-zone-zone-desert,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
705,johto-safari-zone-zone-plains,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
706,johto-safari-zone-zone-meadow,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
707,johto-safari-zone-zone-forest,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
708,johto-safari-zone-zone-swamp,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
709,johto-safari-zone-zone-marshland,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
710,johto-safari-zone-zone-mountain,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
711,johto-safari-zone-zone-rocky-beach,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
712,johto-safari-zone-zone-wasteland,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
713,johto-safari-zone-zone-savannah,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
714,johto-safari-zone-zone-wetland,johto-safari-zone,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
715,mt-ember-summit,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
716,embedded-tower-kyogre-room,embedded-tower,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,special
717,embedded-tower-groundon-room,embedded-tower,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,special
718,embedded-tower-rayquaza-room,embedded-tower,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,special
719,lake-acuity-cavern,lake-acuity,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
720,lake-valor-cavern,lake-valor,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
721,spear-pillar-area,spear-pillar,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
722,kanto-route-3-pokemon-center,kanto-route-3,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
723,cinnabar-island-cinnabar-lab,cinnabar-island,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
724,rustboro-city-area,rustboro-city,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
725,saffron-city-silph-co,saffron-city,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
726,cianwood-city-pokemon-center,cianwood-city,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
727,stark-mountain-heatran-chamber,stark-mountain,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
728,newmoon-island-area,newmoon-island,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
729,flower-paradise-area,flower-paradise,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
730,sinnoh-hall-of-origin-1-area,sinnoh-hall-of-origin-1,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
731,team-rocket-hq-area,team-rocket-hq,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
732,sinjoh-ruins-area,sinjoh-ruins,johto,https://upload.wikimedia.org/wikipedia/commons/7/70/Johto_Map.png,geographic
733,galar-route-1-area,galar-route-1,galar,,geographic
734,galar-route-2-area,galar-route-2,galar,,geographic
735,galar-route-3-main,galar-route-3,galar,,geographic
736,galar-route-3-garbage,galar-route-3,galar,,geographic
737,galar-route-4-area,galar-route-4,galar,,geographic
738,galar-route-5-area,galar-route-5,galar,,geographic
739,galar-route-6-area,galar-route-6,galar,,geographic
740,galar-route-7-area,galar-route-7,galar,,geographic
741,galar-route-8-main,galar-route-8,galar,,geographic
742,galar-route-8-steamdrift-way,galar-route-8,galar,,geographic
743,galar-route-9-main,galar-route-9,galar,,geographic
744,galar-route-9-circhester-bay,galar-route-9,galar,,geographic
745,galar-route-9-outer-spikemouth,galar-route-9,galar,,geographic
746,galar-route-10-main,galar-route-10,galar,,geographic
747,galar-route-10-near-station,galar-route-10,galar,,geographic
748,axews-eye-area,axews-eye,galar,,geographic
749,ballimere-lake-area,ballimere-lake,galar,,geographic
750,ballonlea-area,ballonlea,galar,,geographic
751,battle-tower-area,battle-tower,galar,,special
752,brawlers-cave-area,brawlers-cave,galar,,geographic
753,bridge-field-area,bridge-field,galar,,geographic
754,challenge-beach-main,challenge-beach,galar,,geographic
755,challenge-beach-ocean,challenge-beach,galar,,geographic
756,challenge-beach-river,challenge-beach,galar,,geographic
757,challenge-beach-beach,challenge-beach,galar,,geographic
758,challenge-road-area,challenge-road,galar,,geographic
759,circhester-area,circhester,galar,,geographic
760,courageous-cavern-area,courageous-cavern,galar,,geographic
761,crown-shrine-area,crown-shrine,galar,,geographic
762,dappled-grove-area,dappled-grove,galar,,geographic
763,dusty-bowl-area,dusty-bowl,galar,,geographic
764,dyna-tree-hill-area,dyna-tree-hill,galar,,geographic
765,east-lake-axewell-area,east-lake-axewell,galar,,geographic
766,fields-of-honor-main,fields-of-honor,galar,,geographic
767,fields-of-honor-beach,fields-of-honor,galar,,geographic
768,forest-of-focus-area,forest-of-focus,galar,,geographic
769,freezington-area,freezington,galar,,geographic
770,frigid-sea-area,frigid-sea,galar,,geographic
771,frostpoint-field-area,frostpoint-field,galar,,geographic
772,galar-mine-area,galar-mine,galar,,geographic
773,galar-mine-no-2-area,galar-mine-no-2,galar,,geographic
774,giants-bed-area,giants-bed,galar,,geographic
775,giants-cap-main,giants-cap,galar,,geographic
776,giants-cap-2,giants-cap,galar,,geographic
777,giants-cap-3,giants-cap,galar,,geographic
778,giants-foot-area,giants-foot,galar,,geographic
779,giants-mirror-area,giants-mirror,galar,,geographic
780,giants-seat-area,giants-seat,galar,,geographic
781,glimwood-tangle-area,glimwood-tangle,galar,,geographic
782,hammerlocke-area,hammerlocke,galar,,geographic
783,hammerlocke-hills-area,hammerlocke-hills,galar,,geographic
784,honeycalm-island-area,honeycalm-island,galar,,geographic
785,honeycalm-sea-area,honeycalm-sea,galar,,geographic
786,hulbury-area,hulbury,galar,,geographic
787,galar-iceberg-ruins-area,galar-iceberg-ruins,galar,,geographic
788,insular-sea-area,insular-sea,galar,,geographic
789,galar-iron-ruins-area,galar-iron-ruins,galar,,geographic
790,lake-of-outrage-area,lake-of-outrage,galar,,geographic
791,lakeside-cave-area,lakeside-cave,galar,,geographic
792,loop-lagoon-main,loop-lagoon,galar,,geographic
793,loop-lagoon-beach,loop-lagoon,galar,,geographic
794,master-dojo-area,master-dojo,galar,,special
795,max-lair-area,max-lair,galar,,geographic
796,motostoke-area,motostoke,galar,,geographic
797,motostoke-outskirts-area,motostoke-outskirts,galar,,geographic
798,motostoke-riverbank-area,motostoke-riverbank,galar,,geographic
799,north-lake-miloch-area,north-lake-miloch,galar,,geographic
800,old-cemetery-area,old-cemetery,galar,,geographic
801,path-to-the-peak-area,path-to-the-peak,galar,,geographic
802,postwick-area,postwick,galar,,geographic
803,potbottom-desert-area,potbottom-desert,galar,,geographic
804,roaring-sea-caves-area,roaring-sea-caves,galar,,geographic
805,galar-rock-peak-ruins-area,galar-rock-peak-ruins,galar,,geographic
806,rolling-fields-main,rolling-fields,galar,,geographic
807,rolling-fields-2,rolling-fields,galar,,geographic
808,slippery-slope-area,slippery-slope,galar,,geographic
809,slumbering-weald-area,slumbering-weald,galar,,geographic
810,snowslide-slope-area,snowslide-slope,galar,,geographic
811,soothing-wetlands-area,soothing-wetlands,galar,,geographic
812,south-lake-miloch-main,south-lake-miloch,galar,,geographic
813,south-lake-miloch-2,south-lake-miloch,galar,,geographic
814,spikemuth-area,spikemuth,galar,,geographic
815,split-decision-ruins-area,split-decision-ruins,galar,,geographic
816,steamdrift-way-area,steamdrift-way,galar,,geographic
817,stepping-stone-sea-main,stepping-stone-sea,galar,,geographic
818,stepping-stone-sea-2,stepping-stone-sea,galar,,geographic
819,stony-wilderness-main,stony-wilderness,galar,,geographic
820,stony-wilderness-2,stony-wilderness,galar,,geographic
821,stony-wilderness-3,stony-wilderness,galar,,geographic
822,stow-on-side-area,stow-on-side,galar,,geographic
823,three-point-pass-area,three-point-pass,galar,,geographic
824,tower-of-darkness-area,tower-of-darkness,galar,,special
825,tower-of-waters-area,tower-of-waters,galar,,special
826,training-lowlands-main,training-lowlands,galar,,geographic
827,training-lowlands-beach,training-lowlands,galar,,geographic
828,tunnel-to-the-top-area,tunnel-to-the-top,galar,,geographic
829,turffield-area,turffield,galar,,geographic
830,warm-up-tunnel-area,warm-up-tunnel,galar,,geographic
831,watchtower-ruins-area,watchtower-ruins,galar,,special
832,wedgehurst-area,wedgehurst,galar,,geographic
833,west-lake-axewell-area,west-lake-axewell,galar,,geographic
834,workout-sea-area,workout-sea,galar,,geographic
835,wyndon-area,wyndon,galar,,geographic
836,aipom-hill-area,aipom-hill,hisui,,geographic
837,ancient-quarry-area,ancient-quarry,hisui,,geographic
838,arenas-approach-area,arenas-approach,hisui,,geographic
839,aspiration-hill-area,aspiration-hill,hisui,,geographic
840,avalanche-slopes-area,avalanche-slopes,hisui,,geographic
841,avaluggs-legacy-area,avaluggs-legacy,hisui,,geographic
842,bathers-lagoon-area,bathers-lagoon,hisui,,geographic
843,bolderoll-ravine-area,bolderoll-ravine,hisui,,geographic
844,bolderoll-slope-area,bolderoll-slope,hisui,,geographic
845,bonechill-wastes-area,bonechill-wastes,hisui,,geographic
846,brava-arena-area,brava-arena,hisui,,geographic
847,castaway-shore-area,castaway-shore,hisui,,geographic
848,celestica-ruins-area,celestica-ruins,hisui,,geographic
849,celestica-trail-area,celestica-trail,hisui,,geographic
850,clamberclaw-cliffs-area,clamberclaw-cliffs,hisui,,geographic
851,cloudcap-pass-area,cloudcap-pass,hisui,,geographic
852,cloudpool-ridge-area,cloudpool-ridge,hisui,,geographic
853,coastlands-camp-area,coastlands-camp,hisui,,geographic
854,cottonsedge-prairie-area,cottonsedge-prairie,hisui,,geographic
855,crossing-slope-area,crossing-slope,hisui,,geographic
856,deadwood-haunt-area,deadwood-haunt,hisui,,geographic
857,deertrack-heights-area,deertrack-heights,hisui,,geographic
858,deertrack-path-area,deertrack-path,hisui,,geographic
859,diamond-heath-area,diamond-heath,hisui,,geographic
860,diamond-settlement-area,diamond-settlement,hisui,,geographic
861,droning-meadow-area,droning-meadow,hisui,,geographic
862,fabled-spring-area,fabled-spring,hisui,,geographic
863,firespit-island-area,firespit-island,hisui,,geographic
864,floaro-gardens-area,floaro-gardens,hisui,,geographic
865,gapejaw-bog-area,gapejaw-bog,hisui,,geographic
866,ginkgo-landing-area,ginkgo-landing,hisui,,geographic
867,glacier-terrace-area,glacier-terrace,hisui,,geographic
868,golden-lowlands-area,golden-lowlands,hisui,,geographic
869,grandtree-arena-area,grandtree-arena,hisui,,geographic
870,grueling-grove-area,grueling-grove,hisui,,geographic
871,hearts-crag-area,hearts-crag,hisui,,geographic
872,heavenward-lookout-area,heavenward-lookout,hisui,,geographic
873,heights-camp-area,heights-camp,hisui,,geographic
874,hideaway-bay-area,hideaway-bay,hisui,,geographic
875,holm-of-trials-area,holm-of-trials,hisui,,special
876,horseshoe-plains-area,horseshoe-plains,hisui,,geographic
877,ice-column-chamber-area,ice-column-chamber,hisui,,geographic
878,icebound-falls-area,icebound-falls,hisui,,geographic
879,icepeak-arena-area,icepeak-arena,hisui,,geographic
880,icepeak-cavern-area,icepeak-cavern,hisui,,geographic
881,islespy-shore-area,islespy-shore,hisui,,geographic
882,jubilife-village-area,jubilife-village,hisui,,geographic
883,hisui-lake-acuity-area,hisui-lake-acuity,hisui,,geographic
884,hisui-lake-valor-area,hisui-lake-valor,hisui,,geographic
885,hisui-lake-verity-area,hisui-lake-verity,hisui,,geographic
886,lonely-spring-area,lonely-spring,hisui,,geographic
887,lunkers-lair-area,lunkers-lair,hisui,,geographic
888,molten-arena-area,molten-arena,hisui,,geographic
889,moonview-arena-area,moonview-arena,hisui,,geographic
890,natures-pantry-area,natures-pantry,hisui,,geographic
891,obsidian-falls-area,obsidian-falls,hisui,,geographic
892,oreburrow-tunnel-area,oreburrow-tunnel,hisui,,geographic
893,pearl-settlement-area,pearl-settlement,hisui,,geographic
894,primeval-grotto-area,primeval-grotto,hisui,,geographic
895,ramanas-island-area,ramanas-island,hisui,,geographic
896,sacred-plaza-area,sacred-plaza,hisui,,geographic
897,sands-reach-area,sands-reach,hisui,,geographic
898,sandgem-flats-area,sandgem-flats,hisui,,geographic
899,scarlet-bog-area,scarlet-bog,hisui,,geographic
900,seagrass-haven-area,seagrass-haven,hisui,,geographic
901,seaside-hollow-area,seaside-hollow,hisui,,geographic
902,shrouded-ruins-area,shrouded-ruins,hisui,,geographic
903,sludge-mound-area,sludge-mound,hisui,,geographic
904,snowfall-hot-spring-area,snowfall-hot-spring,hisui,,geographic
905,hisui-snowpoint-temple-area,hisui-snowpoint-temple,hisui,,geographic
906,hisui-solaceon-ruins-area,hisui-solaceon-ruins,hisui,,geographic
907,sonorous-path-area,sonorous-path,hisui,,geographic
908,space-time-distortion-area,space-time-distortion,hisui,,special
909,hisui-spring-path-area,hisui-spring-path,hisui,,geographic
910,stonetooth-rows-area,stonetooth-rows,hisui,,geographic
911,temple-of-sinnoh-area,temple-of-sinnoh,hisui,,geographic
912,the-heartwood-area,the-heartwood,hisui,,geographic
913,tidewater-dam-area,tidewater-dam,hisui,,geographic
914,tombolo-walk-area,tombolo-walk,hisui,,geographic
915,tranquility-cove-area,tranquility-cove,hisui,,geographic
916,hisui-turnback-cave-area,hisui-turnback-cave,hisui,,geographic
917,ursas-ring-area,ursas-ring,hisui,,geographic
918,veilstone-cape-area,veilstone-cape,hisui,,geographic
919,hisui-wayward-cave-area,hisui-wayward-cave,hisui,,geographic
920,wayward-wood-area,wayward-wood,hisui,,geographic
921,whiteout-valley-area,whiteout-valley,hisui,,geographic
922,windbreak-stand-area,windbreak-stand,hisui,,geographic
923,windswept-run-area,windswept-run,hisui,,geographic
924,worn-bridge-area,worn-bridge,hisui,,geographic
925,alola-route-1-east,alola-route-1,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
926,alola-route-1-hauoli-outskirts,alola-route-1,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
927,alola-route-1-south,alola-route-1,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
928,alola-route-1-trainers-school,alola-route-1,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
929,alola-route-1-west,alola-route-1,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
930,alola-route-2-main,alola-route-2,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
931,alola-route-2-north,alola-route-2,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
932,alola-route-2-south,alola-route-2,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
933,alola-route-3-main,alola-route-3,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
934,alola-route-3-north,alola-route-3,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
935,alola-route-3-south,alola-route-3,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
936,alola-route-4-area,alola-route-4,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
937,alola-route-5-area,alola-route-5,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
938,alola-route-6-north,alola-route-6,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
939,alola-route-6-south,alola-route-6,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
940,alola-route-7-area,alola-route-7,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
941,alola-route-8-main,alola-route-8,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
942,alola-route-8-fossil-restoration-center,alola-route-8,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
943,alola-route-9-main,alola-route-9,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
944,alola-route-9-police-station,alola-route-9,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
945,alola-route-10-area,alola-route-10,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
946,alola-route-11-area,alola-route-11,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
947,alola-route-12-area,alola-route-12,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
948,alola-route-13-area,alola-route-13,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
949,alola-route-14-area,alola-route-14,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
950,alola-route-15-main,alola-route-15,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
951,alola-route-15-aether-house,alola-route-15,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
952,alola-route-16-main,alola-route-16,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
